,Day,Hour,Keypresses,keypresses_over_last_24_hours
755,2020-10-22,11,26,36802.0
756,2020-10-22,12,1075,34185.0
757,2020-10-22,13,4146,36832.0
758,2020-10-22,14,7921,43065.0
759,2020-10-22,15,11301,48012.0
760,2020-10-22,16,4657,47567.0
761,2020-10-22,17,5096,50605.0
762,2020-10-22,18,44,50649.0
763,2020-10-22,19,224,50873.0
764,2020-10-22,20,0,47314.0
765,2020-10-22,21,0,44350.0
766,2020-10-22,22,181,40397.0
767,2020-10-22,23,574,38834.0
768,2020-10-23,0,423,36690.0
769,2020-10-23,1,0,35668.0
770,2020-10-23,2,0,35668.0
771,2020-10-23,3,0,35668.0
772,2020-10-23,4,0,35668.0
773,2020-10-23,5,0,35668.0
774,2020-10-23,6,0,35668.0
775,2020-10-23,7,0,35668.0
776,2020-10-23,8,0,35668.0
777,2020-10-23,9,0,35668.0
778,2020-10-23,10,0,35668.0
779,2020-10-23,11,4,35646.0
780,2020-10-23,12,350,34921.0
781,2020-10-23,13,791,31566.0
782,2020-10-23,14,7180,30825.0
783,2020-10-23,15,7869,27393.0
784,2020-10-23,16,7569,30305.0
785,2020-10-23,17,7519,32728.0
786,2020-10-23,18,6187,38871.0
787,2020-10-23,19,3019,41666.0
788,2020-10-23,20,5180,46846.0
789,2020-10-23,21,1020,47866.0
790,2020-10-23,22,97,47782.0
791,2020-10-23,23,1700,48908.0
792,2020-10-24,0,1041,49526.0
793,2020-10-24,1,657,50183.0
794,2020-10-24,2,0,50183.0
795,2020-10-24,3,0,50183.0
796,2020-10-24,4,0,50183.0
797,2020-10-24,5,0,50183.0
798,2020-10-24,6,0,50183.0
799,2020-10-24,7,0,50183.0
800,2020-10-24,8,0,50183.0
801,2020-10-24,9,0,50183.0
802,2020-10-24,10,0,50183.0
803,2020-10-24,11,0,50179.0
804,2020-10-24,12,0,49829.0
805,2020-10-24,13,1152,50190.0
806,2020-10-24,14,5053,48063.0
807,2020-10-24,15,7060,47254.0
808,2020-10-24,16,292,39977.0
809,2020-10-24,17,0,32458.0
810,2020-10-24,18,0,26271.0
811,2020-10-24,19,0,23252.0
812,2020-10-24,20,0,18072.0
813,2020-10-24,21,0,17052.0
814,2020-10-24,22,0,16955.0
815,2020-10-24,23,0,15255.0
816,2020-10-25,0,0,14214.0
817,2020-10-25,1,627,14184.0
818,2020-10-25,2,0,14184.0
819,2020-10-25,3,0,14184.0
820,2020-10-25,4,0,14184.0
821,2020-10-25,5,0,14184.0
822,2020-10-25,6,0,14184.0
823,2020-10-25,7,0,14184.0
824,2020-10-25,8,0,14184.0
825,2020-10-25,9,0,14184.0
826,2020-10-25,10,0,14184.0
827,2020-10-25,11,0,14184.0
828,2020-10-25,12,0,14184.0
829,2020-10-25,13,0,13032.0
830,2020-10-25,14,0,7979.0
831,2020-10-25,15,0,919.0
832,2020-10-25,16,0,627.0
833,2020-10-25,17,0,627.0
834,2020-10-25,18,0,627.0
835,2020-10-25,19,0,627.0
836,2020-10-25,20,0,627.0
837,2020-10-25,21,0,627.0
838,2020-10-25,22,36,663.0
839,2020-10-25,23,524,1187.0
840,2020-10-26,0,129,1316.0
841,2020-10-26,1,0,689.0
842,2020-10-26,2,0,689.0
843,2020-10-26,3,0,689.0
844,2020-10-26,4,0,689.0
845,2020-10-26,5,0,689.0
846,2020-10-26,6,0,689.0
847,2020-10-26,7,0,689.0
848,2020-10-26,8,2235,2924.0
849,2020-10-26,9,5085,8009.0
850,2020-10-26,10,3564,11573.0
851,2020-10-26,11,4581,16154.0
852,2020-10-26,12,0,16154.0
853,2020-10-26,13,8254,24408.0
854,2020-10-26,14,497,24905.0
855,2020-10-26,15,1802,26707.0
856,2020-10-26,16,993,27700.0
857,2020-10-26,17,990,28690.0
858,2020-10-26,18,2923,31613.0
859,2020-10-26,19,2297,33910.0
860,2020-10-26,20,4520,38430.0
861,2020-10-26,21,0,38430.0
862,2020-10-26,22,1375,39769.0
863,2020-10-26,23,613,39858.0
864,2020-10-27,0,0,39729.0
865,2020-10-27,1,0,39729.0
866,2020-10-27,2,0,39729.0
867,2020-10-27,3,0,39729.0
868,2020-10-27,4,0,39729.0
869,2020-10-27,5,0,39729.0
870,2020-10-27,6,0,39729.0
871,2020-10-27,7,0,39729.0
872,2020-10-27,8,0,37494.0
873,2020-10-27,9,93,32502.0
874,2020-10-27,10,1394,30332.0
875,2020-10-27,11,6716,32467.0
876,2020-10-27,12,2042,34509.0
877,2020-10-27,13,4330,30585.0
878,2020-10-27,14,4891,34979.0
879,2020-10-27,15,4204,37381.0
880,2020-10-27,16,5108,41496.0
881,2020-10-27,17,3977,44483.0
882,2020-10-27,18,1953,43513.0
883,2020-10-27,19,7385,48601.0
884,2020-10-27,20,2560,46641.0
885,2020-10-27,21,1689,48330.0
886,2020-10-27,22,4045,51000.0
887,2020-10-27,23,2829,53216.0
888,2020-10-28,0,0,53216.0
889,2020-10-28,1,0,53216.0
890,2020-10-28,2,0,53216.0
891,2020-10-28,3,0,53216.0
892,2020-10-28,4,0,53216.0
893,2020-10-28,5,0,53216.0
894,2020-10-28,6,0,53216.0
895,2020-10-28,7,0,53216.0
896,2020-10-28,8,4150,57366.0
897,2020-10-28,9,10340,67613.0
898,2020-10-28,10,7287,73506.0
899,2020-10-28,11,5317,72107.0
900,2020-10-28,12,3481,73546.0
901,2020-10-28,13,4331,73547.0
902,2020-10-28,14,3581,72237.0
903,2020-10-28,15,8339,76372.0
904,2020-10-28,16,0,71264.0
905,2020-10-28,17,0,67287.0
906,2020-10-28,18,0,65334.0
907,2020-10-28,19,0,57949.0
908,2020-10-28,20,65,55454.0
909,2020-10-28,21,2508,56273.0
910,2020-10-28,22,3661,55889.0
911,2020-10-28,23,288,53348.0
912,2020-10-29,0,186,53534.0
913,2020-10-29,1,0,53534.0
914,2020-10-29,2,0,53534.0
915,2020-10-29,3,0,53534.0
916,2020-10-29,4,0,53534.0
917,2020-10-29,5,0,53534.0
918,2020-10-29,6,0,53534.0
919,2020-10-29,7,0,53534.0
920,2020-10-29,8,0,49384.0
921,2020-10-29,9,0,39044.0
922,2020-10-29,10,538,32295.0
923,2020-10-29,11,546,27524.0
924,2020-10-29,12,8323,32366.0
925,2020-10-29,13,7220,35255.0
926,2020-10-29,14,8967,40641.0
927,2020-10-29,15,5745,38047.0
928,2020-10-29,16,4826,42873.0
929,2020-10-29,17,2318,45191.0
930,2020-10-29,18,6362,51553.0
931,2020-10-29,19,337,51890.0
932,2020-10-29,20,0,51825.0
933,2020-10-29,21,0,49317.0
934,2020-10-29,22,3280,48936.0
935,2020-10-29,23,3145,51793.0
936,2020-10-30,0,2682,54289.0
937,2020-10-30,1,708,54997.0
938,2020-10-30,2,202,55199.0
939,2020-10-30,3,0,55199.0
940,2020-10-30,4,0,55199.0
941,2020-10-30,5,0,55199.0
942,2020-10-30,6,0,55199.0
943,2020-10-30,7,0,55199.0
944,2020-10-30,8,0,55199.0
945,2020-10-30,9,9,55208.0
946,2020-10-30,10,8311,62981.0
947,2020-10-30,11,4791,67226.0
948,2020-10-30,12,698,59601.0
949,2020-10-30,13,349,52730.0
950,2020-10-30,14,5709,49472.0
951,2020-10-30,15,6135,49862.0
952,2020-10-30,16,3947,48983.0
953,2020-10-30,17,3017,49682.0
954,2020-10-30,18,2323,45643.0
955,2020-10-30,19,3045,48351.0
956,2020-10-30,20,1210,49561.0
957,2020-10-30,21,0,49561.0
958,2020-10-30,22,0,46281.0
959,2020-10-30,23,0,43136.0
960,2020-10-31,0,0,40454.0
961,2020-10-31,1,0,39746.0
962,2020-10-31,2,0,39544.0
963,2020-10-31,3,0,39544.0
964,2020-10-31,4,0,39544.0
965,2020-10-31,5,0,39544.0
966,2020-10-31,6,0,39544.0
967,2020-10-31,7,0,39544.0
968,2020-10-31,8,0,39544.0
969,2020-10-31,9,0,39535.0
970,2020-10-31,10,0,31224.0
971,2020-10-31,11,0,26433.0
972,2020-10-31,12,0,25735.0
973,2020-10-31,13,0,25386.0
974,2020-10-31,14,0,19677.0
975,2020-10-31,15,0,13542.0
976,2020-10-31,16,0,9595.0
977,2020-10-31,17,0,6578.0
978,2020-10-31,18,0,4255.0
979,2020-10-31,19,0,1210.0
980,2020-10-31,20,0,0.0
981,2020-10-31,21,0,0.0
982,2020-10-31,22,0,0.0
983,2020-10-31,23,0,0.0
984,2020-11-01,0,0,0.0
985,2020-11-01,1,658,658.0
986,2020-11-01,2,0,658.0
987,2020-11-01,3,0,658.0
988,2020-11-01,4,0,658.0
989,2020-11-01,5,0,658.0
990,2020-11-01,6,0,658.0
991,2020-11-01,7,0,658.0
992,2020-11-01,8,0,658.0
993,2020-11-01,9,0,658.0
994,2020-11-01,10,0,658.0
995,2020-11-01,11,0,658.0
996,2020-11-01,12,0,658.0
997,2020-11-01,13,0,658.0
998,2020-11-01,14,186,844.0
999,2020-11-01,15,1009,1853.0
1000,2020-11-01,16,0,1853.0
1001,2020-11-01,17,3402,5255.0
1002,2020-11-01,18,312,5567.0
1003,2020-11-01,19,0,5567.0
1004,2020-11-01,20,0,5567.0
1005,2020-11-01,21,0,5567.0
1006,2020-11-01,22,0,5567.0
1007,2020-11-01,23,322,5889.0
1008,2020-11-02,0,574,6463.0
1009,2020-11-02,1,0,5805.0
1010,2020-11-02,2,0,5805.0
1011,2020-11-02,3,0,5805.0
1012,2020-11-02,4,0,5805.0
1013,2020-11-02,5,0,5805.0
1014,2020-11-02,6,0,5805.0
1015,2020-11-02,7,0,5805.0
1016,2020-11-02,8,0,5805.0
1017,2020-11-02,9,0,5805.0
1018,2020-11-02,10,0,5805.0
1019,2020-11-02,11,7,5812.0
1020,2020-11-02,12,526,6338.0
1021,2020-11-02,13,0,6338.0
1022,2020-11-02,14,0,6152.0
1023,2020-11-02,15,539,5682.0
1024,2020-11-02,16,3056,8738.0
1025,2020-11-02,17,3935,9271.0
1026,2020-11-02,18,7171,16130.0
1027,2020-11-02,19,1365,17495.0
1028,2020-11-02,20,457,17952.0
1029,2020-11-02,21,2657,20609.0
1030,2020-11-02,22,2308,22917.0
1031,2020-11-02,23,1506,24101.0
1032,2020-11-03,0,0,23527.0
1033,2020-11-03,1,0,23527.0
1034,2020-11-03,2,0,23527.0
1035,2020-11-03,3,0,23527.0
1036,2020-11-03,4,0,23527.0
1037,2020-11-03,5,0,23527.0
1038,2020-11-03,6,0,23527.0
1039,2020-11-03,7,0,23527.0
1040,2020-11-03,8,0,23527.0
1041,2020-11-03,9,138,23665.0
1042,2020-11-03,10,2204,25869.0
1043,2020-11-03,11,2478,28340.0
1044,2020-11-03,12,22,27836.0
1045,2020-11-03,13,860,28696.0
1046,2020-11-03,14,4258,32954.0
1047,2020-11-03,15,1035,33450.0
1048,2020-11-03,16,1187,31581.0
1049,2020-11-03,17,767,28413.0
1050,2020-11-03,18,2043,23285.0
1051,2020-11-03,19,994,22914.0
1052,2020-11-03,20,404,22861.0
1053,2020-11-03,21,764,20968.0
1054,2020-11-03,22,1631,20291.0
1055,2020-11-03,23,788,19573.0
1056,2020-11-04,0,337,19910.0
1057,2020-11-04,1,0,19910.0
1058,2020-11-04,2,0,19910.0
1059,2020-11-04,3,0,19910.0
1060,2020-11-04,4,0,19910.0
1061,2020-11-04,5,0,19910.0
1062,2020-11-04,6,0,19910.0
1063,2020-11-04,7,0,19910.0
1064,2020-11-04,8,3295,23205.0
1065,2020-11-04,9,6969,30036.0
1066,2020-11-04,10,5598,33430.0
1067,2020-11-04,11,6596,37548.0
1068,2020-11-04,12,750,38276.0
1069,2020-11-04,13,2428,39844.0
1070,2020-11-04,14,4160,39746.0
1071,2020-11-04,15,3678,42389.0
1072,2020-11-04,16,3169,44371.0
1073,2020-11-04,17,8731,52335.0
1074,2020-11-04,18,4207,54499.0
1075,2020-11-04,19,2914,56419.0
1076,2020-11-04,20,2973,58988.0
1077,2020-11-04,21,1172,59396.0
1078,2020-11-04,22,413,58178.0
1079,2020-11-04,23,0,57390.0
1080,2020-11-05,0,0,57053.0
1081,2020-11-05,1,0,57053.0
1082,2020-11-05,2,0,57053.0
1083,2020-11-05,3,0,57053.0
1084,2020-11-05,4,0,57053.0
1085,2020-11-05,5,0,57053.0
1086,2020-11-05,6,0,57053.0
1087,2020-11-05,7,0,57053.0
1088,2020-11-05,8,2,53760.0
1089,2020-11-05,9,576,47367.0
1090,2020-11-05,10,800,42569.0
1091,2020-11-05,11,8142,44115.0
1092,2020-11-05,12,2646,46011.0
1093,2020-11-05,13,3162,46745.0
1094,2020-11-05,14,6875,49460.0
1095,2020-11-05,15,8865,54647.0
1096,2020-11-05,16,8609,60087.0
1097,2020-11-05,17,5201,56557.0
1098,2020-11-05,18,2424,54774.0
1099,2020-11-05,19,3489,55349.0
1100,2020-11-05,20,342,52718.0
1101,2020-11-05,21,0,51546.0
1102,2020-11-05,22,4779,55912.0
1103,2020-11-05,23,413,56325.0
1104,2020-11-06,0,0,56325.0
1105,2020-11-06,1,0,56325.0
1106,2020-11-06,2,0,56325.0
1107,2020-11-06,3,0,56325.0
1108,2020-11-06,4,0,56325.0
1109,2020-11-06,5,0,56325.0
1110,2020-11-06,6,0,56325.0
1111,2020-11-06,7,0,56325.0
1112,2020-11-06,8,0,56323.0
1113,2020-11-06,9,0,55747.0
1114,2020-11-06,10,2229,57176.0
1115,2020-11-06,11,304,49338.0
1116,2020-11-06,12,7981,54673.0
1117,2020-11-06,13,4018,55529.0
1118,2020-11-06,14,668,49322.0
1119,2020-11-06,15,10981,51438.0
1120,2020-11-06,16,8357,51186.0
1121,2020-11-06,17,2691,48676.0
1122,2020-11-06,18,5946,52198.0
1123,2020-11-06,19,4870,53579.0
1124,2020-11-06,20,1123,54360.0
1125,2020-11-06,21,931,55291.0
1126,2020-11-06,22,0,50512.0
1127,2020-11-06,23,0,50099.0
1128,2020-11-07,0,0,50099.0
1129,2020-11-07,1,0,50099.0
1130,2020-11-07,2,0,50099.0
1131,2020-11-07,3,0,50099.0
1132,2020-11-07,4,0,50099.0
1133,2020-11-07,5,0,50099.0
1134,2020-11-07,6,0,50099.0
1135,2020-11-07,7,0,50099.0
1136,2020-11-07,8,0,50099.0
1137,2020-11-07,9,24,50123.0
1138,2020-11-07,10,3317,51211.0
1139,2020-11-07,11,1095,52002.0
1140,2020-11-07,12,1427,45448.0
1141,2020-11-07,13,2794,44224.0
1142,2020-11-07,14,1648,45204.0
1143,2020-11-07,15,1786,36009.0
1144,2020-11-07,16,0,27652.0
1145,2020-11-07,17,55,25016.0
1146,2020-11-07,18,1262,20332.0
1147,2020-11-07,19,2057,17519.0
1148,2020-11-07,20,982,17378.0
1149,2020-11-07,21,93,16540.0
1150,2020-11-07,22,2539,19079.0
1151,2020-11-07,23,1624,20703.0
1152,2020-11-08,0,2703,23406.0
1153,2020-11-08,1,52,23458.0
1154,2020-11-08,2,0,23458.0
1155,2020-11-08,3,0,23458.0
1156,2020-11-08,4,0,23458.0
1157,2020-11-08,5,0,23458.0
1158,2020-11-08,6,0,23458.0
1159,2020-11-08,7,0,23458.0
1160,2020-11-08,8,0,23458.0
1161,2020-11-08,9,0,23434.0
1162,2020-11-08,10,1358,21475.0
1163,2020-11-08,11,464,20844.0
1164,2020-11-08,12,176,19593.0
1165,2020-11-08,13,379,17178.0
1166,2020-11-08,14,1263,16793.0
1167,2020-11-08,15,2477,17484.0
1168,2020-11-08,16,2454,19938.0
1169,2020-11-08,17,1681,21564.0
1170,2020-11-08,18,1399,21701.0
1171,2020-11-08,19,3542,23186.0
1172,2020-11-08,20,258,22462.0
1173,2020-11-08,21,171,22540.0
1174,2020-11-08,22,2042,22043.0
1175,2020-11-08,23,2080,22499.0
1176,2020-11-09,0,2588,22384.0
1177,2020-11-09,1,5804,28136.0
1178,2020-11-09,2,0,28136.0
1179,2020-11-09,3,0,28136.0
1180,2020-11-09,4,0,28136.0
1181,2020-11-09,5,0,28136.0
1182,2020-11-09,6,0,28136.0
1183,2020-11-09,7,0,28136.0
1184,2020-11-09,8,1709,29845.0
1185,2020-11-09,9,2542,32387.0
1186,2020-11-09,10,3632,34661.0
1187,2020-11-09,11,2272,36469.0
1188,2020-11-09,12,1569,37862.0
1189,2020-11-09,13,5207,42690.0
1190,2020-11-09,14,717,42144.0
1191,2020-11-09,15,0,39667.0
1192,2020-11-09,16,0,37213.0
1193,2020-11-09,17,2194,37726.0
1194,2020-11-09,18,3002,39329.0
1195,2020-11-09,19,4576,40363.0
1196,2020-11-09,20,3467,43572.0
1197,2020-11-09,21,0,43401.0
1198,2020-11-09,22,410,41769.0
1199,2020-11-09,23,1551,41240.0
1200,2020-11-10,0,0,38652.0
1201,2020-11-10,1,0,32848.0
1202,2020-11-10,2,0,32848.0
1203,2020-11-10,3,0,32848.0
1204,2020-11-10,4,0,32848.0
1205,2020-11-10,5,0,32848.0
1206,2020-11-10,6,0,32848.0
1207,2020-11-10,7,0,32848.0
1208,2020-11-10,8,0,31139.0
1209,2020-11-10,9,0,28597.0
1210,2020-11-10,10,0,24965.0
1211,2020-11-10,11,18,22711.0
1212,2020-11-10,12,618,21760.0
1213,2020-11-10,13,1,16554.0
1214,2020-11-10,14,5052,20889.0
1215,2020-11-10,15,5365,26254.0
1216,2020-11-10,16,7310,33564.0
1217,2020-11-10,17,2571,33941.0
1218,2020-11-10,18,0,30939.0
1219,2020-11-10,19,0,26363.0
1220,2020-11-10,20,0,22896.0
1221,2020-11-10,21,1436,24332.0
1222,2020-11-10,22,3166,27088.0
1223,2020-11-10,23,741,26278.0
1224,2020-11-11,0,0,26278.0
1225,2020-11-11,1,0,26278.0
1226,2020-11-11,2,0,26278.0
1227,2020-11-11,3,0,26278.0
1228,2020-11-11,4,0,26278.0
1229,2020-11-11,5,0,26278.0
1230,2020-11-11,6,0,26278.0
1231,2020-11-11,7,0,26278.0
1232,2020-11-11,8,3336,29614.0
1233,2020-11-11,9,5370,34984.0
1234,2020-11-11,10,7812,42796.0
1235,2020-11-11,11,3586,46364.0
1236,2020-11-11,12,287,46033.0
1237,2020-11-11,13,0,46032.0
1238,2020-11-11,14,723,41703.0
1239,2020-11-11,15,3446,39784.0
1240,2020-11-11,16,5365,37839.0
1241,2020-11-11,17,4167,39435.0
1242,2020-11-11,18,5185,44620.0
1243,2020-11-11,19,2922,47542.0
1244,2020-11-11,20,0,47542.0
1245,2020-11-11,21,0,46106.0
1246,2020-11-11,22,1738,44678.0
1247,2020-11-11,23,3506,47443.0
1248,2020-11-12,0,147,47590.0
1249,2020-11-12,1,0,47590.0
1250,2020-11-12,2,0,47590.0
1251,2020-11-12,3,0,47590.0
1252,2020-11-12,4,0,47590.0
1253,2020-11-12,5,0,47590.0
1254,2020-11-12,6,0,47590.0
1255,2020-11-12,7,0,47590.0
1256,2020-11-12,8,0,44254.0
1257,2020-11-12,9,1680,40564.0
1258,2020-11-12,10,2451,35203.0
1259,2020-11-12,11,1470,33087.0
1260,2020-11-12,12,6254,39054.0
1261,2020-11-12,13,2022,41076.0
1262,2020-11-12,14,6102,46455.0
1263,2020-11-12,15,7196,50205.0
1264,2020-11-12,16,5902,50742.0
1265,2020-11-12,17,4431,51006.0
1266,2020-11-12,18,7208,53029.0
1267,2020-11-12,19,376,50483.0
1268,2020-11-12,20,2932,53415.0
1269,2020-11-12,21,2074,55489.0
1270,2020-11-12,22,2972,56723.0
1271,2020-11-12,23,28,53245.0
1272,2020-11-13,0,0,53098.0
1273,2020-11-13,1,0,53098.0
1274,2020-11-13,2,0,53098.0
1275,2020-11-13,3,0,53098.0
1276,2020-11-13,4,0,53098.0
1277,2020-11-13,5,0,53098.0
1278,2020-11-13,6,0,53098.0
1279,2020-11-13,7,0,53098.0
1280,2020-11-13,8,0,53098.0
1281,2020-11-13,9,165,51583.0
1282,2020-11-13,10,873,50005.0
1283,2020-11-13,11,6182,54717.0
1284,2020-11-13,12,5379,53842.0
1285,2020-11-13,13,4398,56218.0
1286,2020-11-13,14,1923,52039.0
1287,2020-11-13,15,3644,48487.0
1288,2020-11-13,16,3405,45990.0
1289,2020-11-13,17,2602,44161.0
1290,2020-11-13,18,168,37121.0
1291,2020-11-13,19,0,36745.0
1292,2020-11-13,20,0,33813.0
1293,2020-11-13,21,0,31739.0
1294,2020-11-13,22,0,28767.0
1295,2020-11-13,23,2517,31256.0
1296,2020-11-14,0,491,31747.0
1297,2020-11-14,1,0,31747.0
1298,2020-11-14,2,0,31747.0
1299,2020-11-14,3,0,31747.0
1300,2020-11-14,4,0,31747.0
1301,2020-11-14,5,0,31747.0
1302,2020-11-14,6,0,31747.0
1303,2020-11-14,7,0,31747.0
1304,2020-11-14,8,0,31747.0
1305,2020-11-14,9,0,31582.0
1306,2020-11-14,10,0,30709.0
1307,2020-11-14,11,0,24527.0
1308,2020-11-14,12,305,19453.0
1309,2020-11-14,13,952,16007.0
1310,2020-11-14,14,2492,16576.0
1311,2020-11-14,15,5077,18009.0
1312,2020-11-14,16,6826,21430.0
1313,2020-11-14,17,5894,24722.0
1314,2020-11-14,18,485,25039.0
1315,2020-11-14,19,2808,27847.0
1316,2020-11-14,20,2107,29954.0
1317,2020-11-14,21,537,30491.0
1318,2020-11-14,22,170,30661.0
1319,2020-11-14,23,121,28265.0
1320,2020-11-15,0,315,28089.0
1321,2020-11-15,1,0,28089.0
1322,2020-11-15,2,0,28089.0
1323,2020-11-15,3,0,28089.0
1324,2020-11-15,4,0,28089.0
1325,2020-11-15,5,0,28089.0
1326,2020-11-15,6,0,28089.0
1327,2020-11-15,7,0,28089.0
1328,2020-11-15,8,0,28089.0
1329,2020-11-15,9,0,28089.0
1330,2020-11-15,10,0,28089.0
1331,2020-11-15,11,0,28089.0
1332,2020-11-15,12,0,27784.0
1333,2020-11-15,13,4926,31758.0
1334,2020-11-15,14,7804,37070.0
1335,2020-11-15,15,132,32125.0
1336,2020-11-15,16,0,25299.0
1337,2020-11-15,17,0,19405.0
1338,2020-11-15,18,2860,21780.0
1339,2020-11-15,19,1464,20436.0
1340,2020-11-15,20,0,18329.0
1341,2020-11-15,21,198,17990.0
1342,2020-11-15,22,2883,20703.0
1343,2020-11-15,23,5968,26550.0
1344,2020-11-16,0,2361,28596.0
1345,2020-11-16,1,0,28596.0
1346,2020-11-16,2,0,28596.0
1347,2020-11-16,3,0,28596.0
1348,2020-11-16,4,0,28596.0
1349,2020-11-16,5,0,28596.0
1350,2020-11-16,6,0,28596.0
1351,2020-11-16,7,0,28596.0
1352,2020-11-16,8,2441,31037.0
1353,2020-11-16,9,5366,36403.0
1354,2020-11-16,10,3403,39806.0
1355,2020-11-16,11,2125,41931.0
1356,2020-11-16,12,4540,46471.0
1357,2020-11-16,13,2408,43953.0
1358,2020-11-16,14,702,36851.0
1359,2020-11-16,15,2456,39175.0
1360,2020-11-16,16,5230,44405.0
1361,2020-11-16,17,1790,46195.0
1362,2020-11-16,18,4254,47589.0
1363,2020-11-16,19,3294,49419.0
1364,2020-11-16,20,2503,51922.0
1365,2020-11-16,21,5338,57062.0
1366,2020-11-16,22,3794,57973.0
1367,2020-11-16,23,878,52883.0
1368,2020-11-17,0,0,50522.0
1369,2020-11-17,1,0,50522.0
1370,2020-11-17,2,0,50522.0
1371,2020-11-17,3,0,50522.0
1372,2020-11-17,4,0,50522.0
1373,2020-11-17,5,0,50522.0
1374,2020-11-17,6,0,50522.0
1375,2020-11-17,7,0,50522.0
1376,2020-11-17,8,16,48097.0
1377,2020-11-17,9,5151,47882.0
1378,2020-11-17,10,3334,47813.0
1379,2020-11-17,11,3696,49384.0
1380,2020-11-17,12,8117,52961.0
1381,2020-11-17,13,6475,57028.0
1382,2020-11-17,14,4918,61244.0
1383,2020-11-17,15,4787,63575.0
1384,2020-11-17,16,3091,61436.0
1385,2020-11-17,17,1990,61636.0
1386,2020-11-17,18,2231,59613.0
1387,2020-11-17,19,4538,60857.0
1388,2020-11-17,20,2114,60468.0
1389,2020-11-17,21,2991,58121.0
1390,2020-11-17,22,3265,57592.0
1391,2020-11-17,23,3433,60147.0
1392,2020-11-18,0,25,60172.0
1393,2020-11-18,1,0,60172.0
1394,2020-11-18,2,0,60172.0
1395,2020-11-18,3,0,60172.0
1396,2020-11-18,4,0,60172.0
1397,2020-11-18,5,0,60172.0
1398,2020-11-18,6,0,60172.0
1399,2020-11-18,7,0,60172.0
1400,2020-11-18,8,4542,64698.0
1401,2020-11-18,9,7055,66602.0
1402,2020-11-18,10,8875,72143.0
1403,2020-11-18,11,8009,76456.0
1404,2020-11-18,12,6411,74750.0
1405,2020-11-18,13,4237,72512.0
1406,2020-11-18,14,5088,72682.0
1407,2020-11-18,15,4965,72860.0
1408,2020-11-18,16,973,70742.0
1409,2020-11-18,17,0,68752.0
1410,2020-11-18,18,0,66521.0
1411,2020-11-18,19,0,61983.0
1412,2020-11-18,20,3954,63823.0
1413,2020-11-18,21,0,60832.0
1414,2020-11-18,22,0,57567.0
1415,2020-11-18,23,2320,56454.0
1416,2020-11-19,0,2493,58922.0
1417,2020-11-19,1,7,58929.0
1418,2020-11-19,2,0,58929.0
1419,2020-11-19,3,0,58929.0
1420,2020-11-19,4,0,58929.0
1421,2020-11-19,5,0,58929.0
1422,2020-11-19,6,0,58929.0
1423,2020-11-19,7,0,58929.0
1424,2020-11-19,8,0,54387.0
1425,2020-11-19,9,0,47332.0
1426,2020-11-19,10,4597,43054.0
1427,2020-11-19,11,8461,43506.0
1428,2020-11-19,12,2487,39582.0
1429,2020-11-19,13,3119,38464.0
1430,2020-11-19,14,6013,39389.0
1431,2020-11-19,15,7037,41461.0
1432,2020-11-19,16,5506,45994.0
1433,2020-11-19,17,5837,51831.0
1434,2020-11-19,18,5926,57757.0
1435,2020-11-19,19,8745,66502.0
1436,2020-11-19,20,3340,65888.0
1437,2020-11-19,21,2729,68617.0
1438,2020-11-19,22,4950,73567.0
1439,2020-11-19,23,4197,75444.0
1440,2020-11-20,0,846,73797.0
1441,2020-11-20,1,0,73790.0
1442,2020-11-20,2,0,73790.0
1443,2020-11-20,3,0,73790.0
1444,2020-11-20,4,0,73790.0
1445,2020-11-20,5,0,73790.0
1446,2020-11-20,6,0,73790.0
1447,2020-11-20,7,0,73790.0
1448,2020-11-20,8,0,73790.0
1449,2020-11-20,9,0,73790.0
1450,2020-11-20,10,720,69913.0
1451,2020-11-20,11,3633,65085.0
1452,2020-11-20,12,2875,65473.0
1453,2020-11-20,13,1753,64107.0
1454,2020-11-20,14,7987,66081.0
1455,2020-11-20,15,2041,61085.0
1456,2020-11-20,16,3543,59122.0
1457,2020-11-20,17,2229,55514.0
1458,2020-11-20,18,0,49588.0
1459,2020-11-20,19,0,40843.0
1460,2020-11-20,20,0,37503.0
1461,2020-11-20,21,0,34774.0
1462,2020-11-20,22,599,30423.0
1463,2020-11-20,23,1809,28035.0
1464,2020-11-21,0,3207,30396.0
1465,2020-11-21,1,0,30396.0
1466,2020-11-21,2,0,30396.0
1467,2020-11-21,3,0,30396.0
1468,2020-11-21,4,0,30396.0
1469,2020-11-21,5,0,30396.0
1470,2020-11-21,6,0,30396.0
1471,2020-11-21,7,0,30396.0
1472,2020-11-21,8,0,30396.0
1473,2020-11-21,9,0,30396.0
1474,2020-11-21,10,0,29676.0
1475,2020-11-21,11,0,26043.0
1476,2020-11-21,12,0,23168.0
1477,2020-11-21,13,723,22138.0
1478,2020-11-21,14,1378,15529.0
1479,2020-11-21,15,1501,14989.0
1480,2020-11-21,16,2880,14326.0
1481,2020-11-21,17,4655,16752.0
1482,2020-11-21,18,4265,21017.0
1483,2020-11-21,19,1,21018.0
1484,2020-11-21,20,0,21018.0
1485,2020-11-21,21,0,21018.0
1486,2020-11-21,22,0,20419.0
1487,2020-11-21,23,0,18610.0
1488,2020-11-22,0,546,15949.0
1489,2020-11-22,1,2173,18122.0
